bbox,author,author_id,img_name,weight,cluster,category,sam_conf
"[2567, 356, 3037, 1084]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[2417, 1321, 2574, 1615]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,宫颈管细胞,
"[3449, 1281, 3666, 1470]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,宫颈管细胞,
"[2761, 1164, 2934, 1339]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,宫颈管细胞,
"[1224, 879, 1425, 1070]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,宫颈管细胞,
"[3239, 439, 3467, 635]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,宫颈管细胞,
"[2670, 1700, 2862, 2127]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,化生细胞,
"[2633, 1249, 2827, 1386]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,化生细胞,
"[1582, 618, 1756, 816]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,宫颈管细胞,
"[1787, 895, 2066, 1249]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,ASC-US,
"[1925, 20, 2136, 295]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[1218, 373, 1456, 801]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[3425, 1583, 3840, 2107]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[1521, 0, 1921, 426]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[247, 81, 367, 199]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[3370, 0, 3773, 157]",dev,2,%5B23564_16823%5D%5B23708_16979%5D%5B2%5D%5B0.46000000834465027%5D.jpg,,,其他正常细胞,
"[3125, 1088, 3477, 1417]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[2801, 2012, 3041, 2160]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[1936, 1946, 2127, 2160]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[285, 515, 993, 982]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[1689, 845, 2168, 1329]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,ASC-US,
"[2956, 458, 3446, 934]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[103, 1906, 336, 2149]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[35, 994, 173, 1201]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[1939, 273, 2125, 408]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[1901, 1446, 2019, 1796]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,宫颈管细胞,
"[306, 898, 1022, 1590]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[1011, 191, 1732, 1046]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[1253, 1249, 1908, 1840]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[1681, 950, 2258, 1300]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[2372, 542, 2584, 712]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[1645, 766, 2301, 1382]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,LSIL,
"[1378, 1787, 1893, 2140]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,化生细胞,
"[1703, 858, 2127, 1322]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,化生细胞,
"[1533, 0, 1997, 232]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,化生细胞,
"[2064, 291, 2499, 843]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[3391, 626, 3840, 1564]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[3492, 0, 3771, 269]",dev,2,%5B17197_34165%5D%5B17380_34357%5D%5B0%5D%5B0.4699999988079071%5D.jpg,,,其他正常细胞,
"[1720, 392, 2287, 986]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[938, 0, 1257, 326]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[322, 0, 619, 258]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[0, 1870, 513, 2160]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[1825, 0, 2421, 334]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[825, 0, 960, 333]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[637, 0, 817, 255]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,其他正常细胞,
"[0, 283, 164, 507]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,宫颈管细胞,
"[1600, 713, 2254, 1581]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,ASC-US,
"[1180, 1569, 1462, 2160]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,ASC-US,
"[0, 940, 128, 1142]",dev,2,%5B48109_44991%5D%5B48402_45312%5D%5B2%5D%5B0.5019999742507935%5D.jpg,,,化生细胞,
"[1161, 1364, 1311, 1596]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[2554, 1439, 2718, 1701]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[2155, 1262, 2328, 1486]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[1756, 930, 2073, 1195]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[2546, 809, 3296, 1288]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,其他正常细胞,
"[3298, 1785, 3840, 2160]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,其他正常细胞,
"[1072, 270, 1473, 886]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,其他正常细胞,
"[2868, 1740, 3001, 1930]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,化生细胞,
"[3151, 715, 3372, 914]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,化生细胞,
"[2436, 407, 2607, 733]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,化生细胞,
"[1542, 343, 1902, 495]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[818, 757, 1104, 1053]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[393, 1445, 569, 1760]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,其他正常细胞,
"[240, 1908, 792, 2160]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,其他正常细胞,
"[1489, 0, 2170, 296]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[2697, 0, 3354, 265]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[3050, 1452, 3524, 2114]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,SCC,
"[774, 1595, 1044, 1874]",dev,2,%5B18706_16270%5D%5B18862_16404%5D%5B2%5D%5B0.46700000762939453%5D.jpg,,,宫颈管细胞,
"[833, 319, 1163, 539]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[1415, 1057, 1703, 1266]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[2624, 1492, 2758, 1708]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[342, 655, 573, 995]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[1370, 577, 1845, 1046]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[3238, 792, 3840, 1328]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[2994, 337, 3629, 1027]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[3016, 1834, 3734, 2160]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[2188, 616, 2386, 925]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[1737, 864, 2129, 1301]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,ASC-US,
"[873, 731, 1065, 987]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[784, 912, 910, 1180]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[2732, 1337, 3098, 1506]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,宫颈管细胞,
"[3467, 0, 3840, 566]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[0, 1031, 388, 1491]",dev,2,%5B10173_13739%5D%5B10368_13931%5D%5B0%5D%5B0.4560000002384186%5D.jpg,,,其他正常细胞,
"[127, 1321, 245, 1567]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[354, 1246, 565, 1532]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[1979, 1614, 2530, 2112]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,其他正常细胞,
"[780, 409, 1580, 1001]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,其他正常细胞,
"[51, 28, 688, 579]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,其他正常细胞,
"[421, 583, 735, 906]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[586, 1233, 702, 1469]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[1450, 1937, 1715, 2160]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[1753, 45, 2085, 685]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[406, 0, 1081, 540]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,其他正常细胞,
"[1676, 739, 2229, 1404]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[1334, 1193, 1655, 1691]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[1035, 1512, 1250, 1802]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,宫颈管细胞,
"[0, 1884, 522, 2160]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,其他正常细胞,
"[1012, 0, 1827, 337]",dev,2,%5B22077_12355%5D%5B22286_12591%5D%5B0%5D%5B0.5230000019073486%5D.jpg,,,其他正常细胞,
"[2502, 1884, 2667, 2160]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,宫颈管细胞,
"[3247, 198, 3761, 794]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[3096, 955, 3709, 1472]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[2521, 197, 2895, 475]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,宫颈管细胞,
"[910, 230, 1149, 389]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[2693, 31, 2857, 171]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,化生细胞,
"[692, 1674, 844, 1853]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,宫颈管细胞,
"[137, 746, 589, 1283]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[1321, 1722, 1875, 2160]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,宫颈管细胞,
"[1813, 1679, 2281, 2160]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,宫颈管细胞,
"[2684, 177, 3204, 749]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[938, 464, 2647, 1683]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,LSIL,
"[0, 106, 404, 806]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[1432, 0, 2073, 307]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[2651, 777, 3096, 1221]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[3544, 1542, 3840, 2160]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[2946, 1529, 3433, 2065]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[2616, 1859, 3051, 2160]",dev,2,%5B11600_32101%5D%5B12200_32547%5D%5B2%5D%5B0.5189999938011169%5D.jpg,,,其他正常细胞,
"[311, 1884, 530, 2079]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[1075, 1391, 1767, 2009]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[1261, 2039, 1630, 2160]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[1506, 624, 1748, 927]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[1836, 1602, 2276, 2071]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[1577, 0, 2234, 699]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[2322, 171, 2652, 526]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[2650, 176, 3134, 839]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[3595, 638, 3797, 914]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[521, 1807, 775, 1996]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[2101, 705, 2282, 944]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,宫颈管细胞,
"[2589, 1033, 2923, 1418]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[375, 207, 1054, 1029]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[2992, 1718, 3568, 2160]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,多核巨细胞,
"[2112, 498, 2502, 1011]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,其他正常细胞,
"[1787, 993, 2039, 1215]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,化生细胞,
"[2425, 1303, 2672, 1630]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,化生细胞,
"[731, 1746, 1034, 1873]",dev,2,%5B35931_11593%5D%5B36059_11673%5D%5B2%5D%5B0.4519999921321869%5D.jpg,,,化生细胞,
"[646, 1469, 1262, 2108]",dev,2,%5B40701_50128%5D%5B40886_50274%5D%5B2%5D%5B0.4429999887943268%5D.jpg,,,其他正常细胞,
"[216, 0, 834, 410]",dev,2,%5B40701_50128%5D%5B40886_50274%5D%5B2%5D%5B0.4429999887943268%5D.jpg,,,其他正常细胞,
"[1712, 928, 2118, 1297]",dev,2,%5B40701_50128%5D%5B40886_50274%5D%5B2%5D%5B0.4429999887943268%5D.jpg,,,宫颈管细胞,
"[136, 836, 275, 992]",dev,2,%5B40701_50128%5D%5B40886_50274%5D%5B2%5D%5B0.4429999887943268%5D.jpg,,,宫颈管细胞,
"[3591, 478, 3840, 1035]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,宫颈管细胞,
"[3195, 1572, 3653, 2160]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[2117, 1853, 2362, 2160]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,LSIL,
"[759, 180, 1251, 822]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[472, 865, 956, 1319]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[895, 1812, 1447, 2160]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[2848, 5, 3302, 316]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[2847, 213, 3665, 1100]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[1546, 722, 2227, 1449]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,化生细胞,
"[1042, 1325, 1272, 1585]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,ASC-US,
"[0, 1825, 453, 2160]",dev,2,%5B39335_13429%5D%5B39598_13717%5D%5B0%5D%5B0.47699999809265137%5D.jpg,,,其他正常细胞,
"[1531, 1731, 1742, 1968]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,宫颈管细胞,
"[2079, 0, 2696, 535]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[3179, 1244, 3618, 1764]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[252, 955, 526, 1182]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[825, 427, 1110, 569]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[364, 1308, 709, 1473]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[659, 1718, 866, 1961]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[2245, 1076, 2492, 1293]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,宫颈管细胞,
"[2537, 1035, 3060, 1582]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[259, 519, 1078, 1035]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[3419, 1703, 3840, 2160]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[2835, 1965, 3109, 2160]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,宫颈管细胞,
"[2212, 501, 2435, 663]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,宫颈管细胞,
"[1665, 813, 2198, 1357]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,多核巨细胞,
"[1018, 0, 1844, 735]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[146, 287, 386, 466]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[0, 1622, 94, 1878]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[3034, 1800, 3227, 1987]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,宫颈管细胞,
"[2988, 0, 3184, 191]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,化生细胞,
"[859, 2047, 1042, 2160]",dev,2,%5B19635_52554%5D%5B19873_52780%5D%5B0%5D%5B0.49300000071525574%5D.jpg,,,其他正常细胞,
"[1277, 0, 1449, 271]",dev,2,%5B16020_18201%5D%5B16123_18360%5D%5B2%5D%5B0.4580000042915344%5D.jpg,,,宫颈管细胞,
"[1909, 177, 2120, 367]",dev,2,%5B16020_18201%5D%5B16123_18360%5D%5B2%5D%5B0.4580000042915344%5D.jpg,,,宫颈管细胞,
"[3522, 66, 3738, 259]",dev,2,%5B16020_18201%5D%5B16123_18360%5D%5B2%5D%5B0.4580000042915344%5D.jpg,,,宫颈管细胞,
"[2431, 1215, 2597, 1412]",dev,2,%5B16020_18201%5D%5B16123_18360%5D%5B2%5D%5B0.4580000042915344%5D.jpg,,,宫颈管细胞,
"[2767, 1601, 3026, 1895]",dev,2,%5B16020_18201%5D%5B16123_18360%5D%5B2%5D%5B0.4580000042915344%5D.jpg,,,宫颈管细胞,
